nama_tempat,alamat,rating,jumlah_review,stt_tlp,website,latitude,longitude,aksesibilitas,type_place_clean,kota_kabupaten,is_24_hours,open_time,close_time,operational_status,telepon_clean,skor_aksesibilitas,Label_akses
Masjid Jaami' Baitul Muttaqien,Kec. Sumberjaya,"4,8",58.0,Tidak Ada,Tidak Tersedia,-6.7058012,108.3485634,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Majalengka,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
GKPB MDC Kadipaten,"Jl. Ampera No.21, Kec. Kadipaten","5,0",233.0,Ada,Tidak Tersedia,-6.766186,108.171361,,Gereja Protestan,Kabupaten Majalengka,False,05:07,18:30,Tidak diketahui,2338668996.0,0,Tidak Tersedia
"Gereja Katolik Kristus Bangkit, Kadipaten","Jl. Ampera, Kec. Kadipaten","4,8",33.0,Ada,Tersedia,-6.7664046,108.1699145,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Katolik,Kabupaten Majalengka,False,08:00,21:00,Normal,2338666361.0,3,Aksesibilitas Cukup Lengkap
Masjid Nurul Iman Ciharum,"Jl. Ciharum No.20, Kec. Katapang","4,9",35.0,Tidak Ada,Tidak Tersedia,-6.9819156,107.5616519,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Al-Kautsar,Kec. Margahayu,"4,8",118.0,Tidak Ada,Tidak Tersedia,-6.9600165,107.5713957,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Mujahidin,"Jl. Gandasari No.143, Kec. Katapang","4,7",78.0,Tidak Ada,Tidak Tersedia,-7.0297383,107.5498064,,Masjid,Kabupaten Bandung,False,07:00,21:00,Normal,,0,Tidak Tersedia
Masjid Amr Bin Ash,"Jl. Cisirung Jl. Cibedug Hilir No.143, Kec. Dayeuhkolot","4,7",69.0,Tidak Ada,Tidak Tersedia,-6.9759323,107.6016832,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Muslimun Cikupa,Kec. Kutawaringin,"4,6",67.0,Tidak Ada,Tidak Tersedia,-7.0190552,107.5188493,['Tidak memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid AL AMANAH,"Jl. Sadang Asri V, Kec. Astanaanyar","4,6",34.0,Ada,Tidak Tersedia,-6.940861,107.6015801,,Masjid,Kota Bandung,False,04:00,22:00,Tidak diketahui,83175778616.0,0,Tidak Tersedia
Masjid Al Islah,"Jl. Suka Ati No.54, Kec. Bandung Kidul","4,8",40.0,Tidak Ada,Tidak Tersedia,-6.9593064,107.6229592,,Masjid,Kota Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Nurussalam,"Kp. Patrol Jl. Katapang Andir, Kec. Katapang","4,3",49.0,Tidak Ada,Tidak Tersedia,-6.9950531,107.5801355,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Baiturrahmaan,Kec. Margahayu,"4,8",310.0,Ada,Tersedia,-6.9652911,107.5655126,['Memiliki pintu masuk khusus pengguna kursi roda'],Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,89510220004.0,1,Aksesibilitas Terbatas
Masjid Al-'Ashr,"Jl. Raya Gading Tutuka, Kec. Soreang","4,6",74.0,Ada,Tersedia,-7.0207339,107.540218,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,89658801289.0,0,Tidak Tersedia
Masjid AT TAQWA Cibolang,"Jalan Kampung Cibolang, Kec. Soreang","4,7",33.0,Tidak Ada,Tidak Tersedia,-7.0309089,107.5371476,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Hanifa Kerenceng/Zahrah Wabnaha Faishal,"Jl. Purawijaya, Kec. Baleendah","4,5",73.0,Ada,Tidak Tersedia,-6.9983304,107.6086831,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,82215672200.0,0,Tidak Tersedia
Masjid Asy Syukur,"Jl. Cicukang Indah VIII No.14, Kec. Margaasih","4,8",120.0,Ada,Tidak Tersedia,-6.9775027,107.5562251,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,225418857.0,0,Tidak Tersedia
Masjid Jami Al-Muminin,"Jl. Sukamenak No.151, Kec. Margahayu","4,6",40.0,Tidak Ada,Tidak Tersedia,-6.9717025,107.5863462,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Nurul Hikmah,"Jl. Raya Gading Tutuka No.17, Kec. Soreang","4,8",108.0,Ada,Tidak Tersedia,-7.0249033,107.5427017,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kabupaten Bandung,False,04:00,20:00,Normal,87782613187.0,0,Tidak Tersedia
Masjid Al - Muslimun,"Jl. Katapang Andir, Kec. Katapang","4,7",88.0,Tidak Ada,Tidak Tersedia,-6.9996273,107.555405,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid An-Nuur,"Jl. Margahayu Kencana Raya, Kec. Margahayu","4,8",106.0,Tidak Ada,Tidak Tersedia,-6.9732419,107.5689991,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Thoriqul Jannah,"Jl. Terusan Burujul Jl. Cibolerang No.Ds, Kec. Margaasih","4,6",51.0,Tidak Ada,Tidak Tersedia,-6.9571021,107.5650546,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Al-Muntashir TCI,"Jl. Taman Cibaduyut Indah J, Kec. Dayeuhkolot","4,7",129.0,Tidak Ada,Tidak Tersedia,-6.9638081,107.6015598,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Inabah,"Jl. Katapang Andir, Kec. Katapang","4,9",62.0,Tidak Ada,Tidak Tersedia,-6.9940555,107.5830304,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Djamiatul Masolih(DMS),"Jl. Ps. Sayati Lama No.50, Kec. Margahayu","4,8",202.0,Tidak Ada,Tidak Tersedia,-6.9699883,107.5723512,,Masjid,Kabupaten Bandung,False,04:00,20:00,Normal,,0,Tidak Tersedia
Masjid Al Yumna,"Jl. Raya Soreang-Cipatik No.79, Kec. Soreang","4,8",66.0,Ada,Tidak Tersedia,-7.0232199,107.5216021,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,89656036676.0,0,Tidak Tersedia
Masjid Al Furqon Cembul,"Jl. Rancamanyar, Kec. Baleendah","4,7",56.0,Tidak Ada,Tidak Tersedia,-6.9875004,107.5892167,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Al Hikmah,Kec. Katapang,"4,8",51.0,Tidak Ada,Tidak Tersedia,-7.0019715,107.5478603,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid SALMAN RASIDI,,"4,9",57.0,Ada,Tersedia,-7.0196941,107.5395487,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,8112441444.0,0,Tidak Tersedia
Al-Fithroh Mosque,Kec. Baleendah,"4,6",291.0,Tidak Ada,Tidak Tersedia,-7.0028749,107.6095791,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Al Muhsinin,"Jl. Sukamenak No.84, Kec. Margahayu","4,5",38.0,Tidak Ada,Tidak Tersedia,-6.971672,107.5815366,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Almanar I,"Jl. Sukamenak No.11a, Kec. Margahayu","4,8",45.0,Tidak Ada,Tidak Tersedia,-6.9713504,107.5750408,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Inayah Karees Kulon,"Jl. Gatot Subroto No.43, Kec. Lengkong","4,6",66.0,Tidak Ada,Tidak Tersedia,-6.922132,107.6208368,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kota Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Nurul Huda,Kec. Kutawaringin,"4,7",165.0,Tidak Ada,Tidak Tersedia,-6.9730336,107.5437197,,Masjid,Kabupaten Bandung,False,09:00,05:00,Tidak konsisten,,0,Tidak Tersedia
Masjid Al Barokah,"Jl. Mahmud No.5b, Kec. Margaasih","4,7",64.0,Tidak Ada,Tidak Tersedia,-6.9521341,107.5612056,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Besar Soreang,"Jl. Raya Soreang-Ciwidey No.123, Kec. Soreang","4,4",205.0,Ada,Tidak Tersedia,-7.0268274,107.5161858,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,81320360654.0,0,Tidak Tersedia
Masjid Al Hidayah,"Jl. Raya Bojongkukun, Kec. Baleendah","4,6",31.0,Ada,Tidak Tersedia,-6.9956977,107.5968731,,Masjid,Kabupaten Bandung,False,04:00,20:00,Normal,83821382228.0,0,Tidak Tersedia
Uswatun Hasanah Mosque,Kec. Baleendah,"4,8",57.0,Tidak Ada,Tidak Tersedia,-6.9975091,107.5989148,,Masjid,Kabupaten Bandung,False,04:00,21:15,Normal,,0,Tidak Tersedia
Masjid Al Ittihad Persis,Kec. Margahayu,"4,9",49.0,Tidak Ada,Tidak Tersedia,,,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Al Falah,Kec. Kutawaringin,"4,6",45.0,Ada,Tidak Tersedia,-6.9760197,107.548023,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,8987159767.0,0,Tidak Tersedia
Masjid Al-Khabiir,"Jl. Sayati Hilir No.65, Kec. Margahayu","4,6",164.0,Tidak Ada,Tidak Tersedia,-6.9802905,107.5745372,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid At-Tauhid,Kec. Baleendah,"4,8",45.0,Tidak Ada,Tidak Tersedia,-7.0053197,107.6093701,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami An-Nur,"Jl. Babakan Rancamanyar No.44, Kec. Baleendah","4,9",36.0,Tidak Ada,Tidak Tersedia,-6.9916765,107.5959597,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid As-Syahidan Soreang Residence,Kec. Katapang,"4,6",45.0,Tidak Ada,Tidak Tersedia,-7.0264278,107.5511293,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid As Salam,"Jl. Raya Soreang-Cipatik No.48, Kec. Kutawaringin","4,6",52.0,Tidak Ada,Tidak Tersedia,-7.0042913,107.5270885,,Masjid,Kabupaten Bandung,False,03:00,22:00,Normal,,0,Tidak Tersedia
Masjid Riyadhul Muttaqin,Kec. Soreang,"4,5",57.0,Tidak Ada,Tidak Tersedia,-7.028802,107.5383156,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Agung Pameungpeuk,"Jl. Raya Banjaran Barat No.522, Kec. Pameungpeuk","4,5",90.0,Tidak Ada,Tidak Tersedia,-7.0194216,107.5962923,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Al Amal Al Islamy,"Jl. Cibaduyut, Kec. Dayeuhkolot","4,6",57.0,Tidak Ada,Tidak Tersedia,-6.9636723,107.5927521,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Muhammad Alwi,"Jl. Pesantren Bar. No.6, Kec. Soreang","4,7",316.0,Tidak Ada,Tidak Tersedia,-7.0276519,107.5210929,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid At Taqwa Cibangbara,Kec. Katapang,"4,3",31.0,Tidak Ada,Tidak Tersedia,-7.00568,107.5429541,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Komplek Masjid Al Muhajirin,"Jalan Soreang - Cipatik KM. 3, Kec. Kutawaringin","4,1",70.0,Ada,Tidak Tersedia,-7.0076149,107.5248101,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,8112241789.0,0,Tidak Tersedia
Al-Idhar Cilampeni,"Jl. Cilampeni No.16, Kec. Katapang","4,6",60.0,Tidak Ada,Tidak Tersedia,-6.9857369,107.557757,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Baiturrahim,Kec. Margahayu,"4,9",161.0,Ada,Tidak Tersedia,-6.9650171,107.5809836,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,225424550.0,0,Tidak Tersedia
Masjid Al-Munawwaroh 1,"Jl. Pasawahan No.173, Kec. Margahayu","4,7",61.0,Tidak Ada,Tidak Tersedia,-6.9794336,107.5776214,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Al Kautsar,"Jl. Adipati Agung No.12, Kec. Baleendah","4,8",51.0,Tidak Ada,Tidak Tersedia,-6.9980396,107.6232261,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,08:00,21:00,Normal,,0,Tidak Tersedia
Masjid Al Muhajirin Permata Kopo,Kec. Margahayu,"4,7",53.0,Tidak Ada,Tidak Tersedia,-6.9742606,107.5808464,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Istiqomah,Kec. Baleendah,"4,9",30.0,Ada,Tidak Tersedia,-6.9954235,107.5931803,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,85320292131.0,0,Tidak Tersedia
Masjid Jami Babul Jannah,"Jl. Sadang, Kec. Margahayu","4,6",49.0,Tidak Ada,Tidak Tersedia,-6.9547802,107.5682245,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Jami Nursalam,Kec. Margaasih,"4,8",36.0,Ada,Tidak Tersedia,-6.9575336,107.5574692,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,87757362221.0,0,Tidak Tersedia
Masjid Al Muhajirin,"Jl. Gading Junti Asri, Kec. Katapang","4,8",53.0,Tidak Ada,Tidak Tersedia,-6.9979075,107.5687829,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Alkautsar,"Jl. Kopo Permai II No.1, Kec. Margahayu","4,8",148.0,Ada,Tidak Tersedia,-6.9676291,107.5876567,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,2254417955.0,2,Aksesibilitas Terbatas
Masjid Baitul Amanah,"Jl. Raya Soreang - Kopo, Kec. Katapang","4,6",91.0,Tidak Ada,Tidak Tersedia,-7.0175443,107.5483619,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Al Barokah Nata Endah,"Jl. Nata Endah, Kec. Margahayu","4,8",98.0,Tidak Ada,Tidak Tersedia,-6.9612917,107.5738514,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid jami Al Amanah,"Jl. Raya Dayeuhkolot No.92, Kec. Dayeuhkolot","4,6",35.0,Tidak Ada,Tidak Tersedia,-6.9739917,107.6179122,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Nurut Taqwa,"Jl. Kulalet, Kec. Baleendah","4,7",43.0,Tidak Ada,Tidak Tersedia,-6.9913132,107.6227216,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Al Ikhlas Komplek Margahayu Permai,"Jl. Permai 35, Kec. Margaasih","4,9",45.0,Tidak Ada,Tersedia,-6.9708902,107.5585658,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Besar Ash-shofia Kec. Dayeuhkolot Bandung,"Jl. Raya Dayeuhkolot, Kec. Dayeuhkolot","4,4",203.0,Tidak Ada,Tidak Tersedia,-6.9890505,107.6272095,,Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,,0,Tidak Tersedia
Masjid Jami Asy Syukur,Jalan Raya,"4,4",47.0,Tidak Ada,Tidak Tersedia,-7.0291986,107.5261341,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Nurul Falah,Kec. Margahayu,"4,7",196.0,Ada,Tidak Tersedia,-6.9666698,107.5775751,,Masjid,Kabupaten Bandung,False,02:00,11:00,Normal,225415222.0,0,Tidak Tersedia
Masjid Husnul Khotimah,"Jl. Bojong Suren Tengah No.97, Kec. Dayeuhkolot","4,9",59.0,Ada,Tidak Tersedia,-6.9686979,107.6104278,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,True,00:00,23:59,24 Jam,85100548866.0,0,Tidak Tersedia
Masjid RSUD Al-Ihsan,Kec. Baleendah,"4,7",202.0,Tidak Ada,Tidak Tersedia,-7.0084588,107.6222839,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,2,Aksesibilitas Terbatas
Church In Bandung,"Jl. Katapang, Kec. Lengkong","4,9",45.0,Ada,Tersedia,-6.9217783,107.6197254,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Umum,Kota Bandung,False,05:07,18:30,Tidak diketahui,227318316.0,2,Aksesibilitas Terbatas
GPdI LK Bandung (Gereja Pantekosta di Indonesia Lengkong Kecil),"Jl. Lengkong Kecil No.34-36, Kec. Lengkong","4,5",55.0,Tidak Ada,Tidak Tersedia,-6.9234223,107.6138491,,Gereja Umum,Kota Bandung,False,05:07,18:30,Tidak konsisten,,0,Tidak Tersedia
Gereja Rehoboth,"Jl. Raden Dewi Sartika No.36-38, Kec. Regol","4,6",37.0,Ada,Tidak Tersedia,-6.9251361,107.6059459,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda']",Gereja Umum,Kota Bandung,False,08:00,16:00,Normal,224230722.0,2,Aksesibilitas Terbatas
GPIB Efata Batujajar,Jalan Raya,"4,5",43.0,Ada,Tidak Tersedia,-6.9140924,107.4974443,['Tidak memiliki tempat parkir khusus pengguna kursi roda'],Gereja Protestan,Kabupaten Bandung,False,05:07,18:30,Tidak diketahui,226868613.0,0,Tidak Tersedia
GKP Jemaat Lembang,"Jl. Jayagiri No.8, Kec. Lembang","4,7",55.0,Ada,Tidak Tersedia,-6.8070629,107.6199061,,Gereja Protestan,Kabupaten Bandung,False,05:07,18:30,Tidak konsisten,222787552.0,0,Tidak Tersedia
GKI Taman Cibunut,"Jl. Van Deventer No.11, Kec. Sumur Bandung","4,8",279.0,Ada,Tersedia,-6.9171043,107.6154279,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Protestan,Kota Bandung,False,08:00,16:00,Normal,224205541.0,3,Aksesibilitas Cukup Lengkap
Gereja Isa Almasih,"Jl. Lengkong Besar, Kec. Lengkong","4,8",101.0,Tidak Ada,Tersedia,-6.9286461,107.6127123,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Umum,Kota Bandung,True,00:00,23:59,24 Jam,,3,Aksesibilitas Cukup Lengkap
Gereja Kristen Pasundan Awiligar,"Jl. Awiligar Raya No.55, Kec. Cimenyan","4,5",33.0,Tidak Ada,Tidak Tersedia,-6.8807375,107.6369234,,Gereja Protestan,Kabupaten Bandung,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
International Full Gospel Fellowship (IFGF) Bandung,"Jl. Pasir Kaliki No.25 - 27, Kec. Andir","4,8",149.0,Ada,Tersedia,-6.9146512,107.5932124,['Memiliki tempat parkir khusus pengguna kursi roda'],Gereja Protestan,Kota Bandung,False,05:07,18:30,Tidak diketahui,87722111767.0,1,Aksesibilitas Terbatas
"Gereja Katolik Paroki Santo Fransiskus Xaverius, Dayeuhkolot","Jl. Raya Bojongsoang No.17, Kec. Bojongsoang","4,7",208.0,Ada,Tersedia,-6.9841599,107.629783,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Katolik,Kabupaten Bandung,False,05:07,18:30,Tidak diketahui,2242821012.0,3,Aksesibilitas Cukup Lengkap
Gereja Bethel Tabernakel Cisokan,Jl. Terusan Cisokan No. 19,"4,5",60.0,Ada,Tidak Tersedia,-6.901797,107.6318821,,Gereja Umum,Kota Bandung,False,05:07,18:30,Tidak diketahui,227274778.0,0,Tidak Tersedia
"Gereja Katolik Paroki Santa Maria Fatima, Lembang",Jl. Karmel,"4,8",541.0,Ada,Tersedia,-6.8128003,107.6146483,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Memiliki tempat parkir khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Katolik,Kabupaten Bandung,False,07:00,19:00,Normal,222787331.0,3,Aksesibilitas Cukup Lengkap
GPPS Agape,"Jl. Pagarsih No.136, Kec. Bojongloa Kaler","4,6",35.0,Tidak Ada,Tersedia,-6.9223716,107.5919605,,Gereja Umum,Kota Bandung,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
GBIS Kristus Pembela,"Jl. Muara Barat No.2, Kec. Bojongloa Kidul","5,0",31.0,Ada,Tidak Tersedia,-6.9392999,107.5992571,['Memiliki pintu masuk khusus pengguna kursi roda'],Gereja Protestan,Kota Bandung,False,05:07,18:30,Tidak konsisten,8112331945.0,1,Aksesibilitas Terbatas
"Stasi St. Benediktus, Kota Baru Parahyangan (ABAI) #StBenediktusBandungBarat","Jl. Wangsaniaga Wetan Jl. Parahyangan Raya No.Km 2 2, Kec. Padalarang","5,0",30.0,Tidak Ada,Tersedia,-6.8599269,107.4823739,"['Memiliki pintu masuk khusus pengguna kursi roda', 'Ada toilet khusus pengguna kursi roda']",Gereja Umum,Kabupaten Bandung,False,08:00,16:00,Normal,,2,Aksesibilitas Terbatas
"Gereja Katolik Stasi Ratu Semesta Alam, Manggahang",Kec. Baleendah,"4,4",44.0,Tidak Ada,Tersedia,-7.0150093,107.6433429,,Gereja Katolik,Kabupaten Bandung,False,08:00,22:00,Normal,,0,Tidak Tersedia
"Gereja Katolik Santo Albertus Magnus, Jatinangor",Kec. Jatinangor,"4,7",100.0,Tidak Ada,Tersedia,-6.9287443,107.763012,,Gereja Katolik,Kabupaten Sumedang,False,05:07,18:30,Tidak konsisten,,0,Tidak Tersedia
Adipura Mandiri,"Jl. Azalea Jl. Caringin No.39, Kec. Babakan Ciparay","4,6",68.0,Ada,Tersedia,-6.9467249,107.5772294,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Pura,Kota Bandung,False,08:00,05:00,Tidak konsisten,225436999.0,0,Tidak Tersedia
rubbish burning place,"Jl. Cemp. I No.3, Kec. Rancaekek","4,1",360.0,Tidak Ada,Tidak Tersedia,-6.9736138,107.7589296,,Pura,Kabupaten Bandung,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
kost blu jafar,"Jl. Budi Luhur I No.17, Kec. Sukasari","4,6",59.0,Tidak Ada,Tidak Tersedia,-6.8725991,107.5929091,,Pura,Kota Bandung,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
rindi ssumurni,Kec. Cangkuang,"4,5",38.0,Tidak Ada,Tidak Tersedia,-7.0479167,107.548492,,Vihara,Kabupaten Bandung,False,05:07,18:30,Tidak diketahui,,0,Tidak Tersedia
Masjid Nurul Iman,"Jl. Waruga Jaya, Kec. Parongpong","4,7",53.0,Tidak Ada,Tidak Tersedia,-6.858971,107.5774884,"['Tidak memiliki pintu masuk khusus pengguna kursi roda', 'Tidak memiliki tempat parkir khusus pengguna kursi roda']",Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,,0,Tidak Tersedia
Masjid Agung Cililin,Jalan Raya,"4,5",70.0,Ada,Tidak Tersedia,-6.9514999,107.4569073,,Masjid,Kabupaten Bandung,False,04:00,22:00,Tidak diketahui,89657172135.0,0,Tidak Tersedia
